model,distance,width,graph_seed,init_seed,test_acc,matched_influence,distractor_influence,specificity,best_epoch
GraphSAGEPairNormRewired,2,2,4,47,1.0,0.10836203169310465,0.0024454078616145125,0.9779310137259796,2
GraphSAGEPairNormRewired,2,2,5,11,1.0,0.057149453699821606,0.0020067781047146127,0.9660766407111346,1
GraphSAGEPairNormRewired,2,2,5,29,1.0,0.11278440309979487,0.002354723231292155,0.9795488874433473,2
GraphSAGEPairNormRewired,2,2,5,47,1.0,0.10024349729064852,0.002378137429786875,0.9768261591501413,2
GraphSAGEPairNorm,2,4,1,11,0.9931640625,2.719793315976858,0.3869069810316432,0.8754604744445164,197
GraphSAGEPairNorm,2,4,1,29,0.9983723958333334,2.9001460634171963,0.32694210394402035,0.8986882021843676,200
GraphSAGEPairNorm,2,4,1,47,0.9928385416666666,2.7687953524291515,0.44531385629670694,0.8614503032166414,209
GraphSAGEPairNorm,2,4,2,11,0.986328125,2.6828273218125105,0.39535408135998296,0.8715624488688719,145
GraphSAGEPairNorm,2,4,2,29,0.9833984375,2.6258311811834574,0.29711511290224735,0.8983508135252676,144
GraphSAGEPairNorm,2,4,2,47,0.9908854166666666,2.5203796047717333,0.36487117409706116,0.8735391818381251,122
GraphSAGEPairNorm,2,4,3,11,0.9833984375,3.1395302042365074,0.45266287187405396,0.8739870429333805,164
GraphSAGEPairNorm,2,4,3,29,0.9925130208333334,2.5574486553668976,0.3015028472400445,0.8945407618960962,134
GraphSAGEPairNorm,2,4,3,47,0.9837239583333334,2.6870533861219883,0.42692409188020974,0.8629007130279664,137
GraphSAGEPairNorm,2,4,4,11,0.9951171875,3.1289232037961483,0.5112780317722354,0.8595467671464422,231
GraphSAGEPairNorm,2,4,4,29,0.9938151041666666,3.1949844919145107,0.2622971184900962,0.924131977649248,223
GraphSAGEPairNorm,2,4,4,47,0.9876302083333334,3.1600926108658314,0.5066758929751813,0.861819503345987,185
GraphSAGEPairNorm,2,4,5,11,0.9912109375,2.979874525219202,0.37628240982303396,0.8878829515106729,157
GraphSAGEPairNorm,2,4,5,29,0.9892578125,3.086092598736286,0.3198877840768546,0.9060805559268805,174
GraphSAGEPairNorm,2,4,5,47,0.9938151041666666,3.0378035940229893,0.5349163214268629,0.8502775660878078,210
GraphSAGEPairNormRewired,2,4,1,11,1.0,0.05318012196221389,0.003544631555541855,0.937511732768132,1
GraphSAGEPairNormRewired,2,4,1,29,1.0,0.12177738922764547,0.0039025037926876394,0.9689488612707108,2
GraphSAGEPairNormRewired,2,4,1,47,1.0,0.10412291288957931,0.0040077559924611705,0.9629359918433856,2
GraphSAGEPairNormRewired,2,4,2,11,1.0,0.05846107221805141,0.003600222899876826,0.9419892399284013,1
GraphSAGEPairNormRewired,2,4,2,29,1.0,0.12301941783516668,0.0038463202499769977,0.9696819621357085,2
GraphSAGEPairNormRewired,2,4,2,47,1.0,0.11614520435978193,0.00379771100506332,0.9683373461910635,2
GraphSAGEPairNormRewired,2,4,3,11,1.0,0.05638580869708676,0.0038421227518483647,0.9362069614487398,1
GraphSAGEPairNormRewired,2,4,3,29,1.0,0.11814283890998922,0.0040932528374924,0.9665135494767383,2
GraphSAGEPairNormRewired,2,4,3,47,1.0,0.09908059774897993,0.0031162049400563774,0.9695078039720297,2
GraphSAGEPairNormRewired,2,4,4,11,1.0,0.059293676720699295,0.003424060869292589,0.9454052234373902,1
GraphSAGEPairNormRewired,2,4,4,29,1.0,0.12319627426040825,0.00387080107248039,0.969537340311727,2
GraphSAGEPairNormRewired,2,4,4,47,1.0,0.10637640082859434,0.003979702854849165,0.9639376280696818,2
GraphSAGEPairNormRewired,2,4,5,11,1.0,0.05594919794020825,0.0032831324579092325,0.9445719518920338,1
GraphSAGEPairNormRewired,2,4,5,29,1.0,0.11413462798373075,0.0035463424302406565,0.9698647757684576,2
GraphSAGEPairNormRewired,2,4,5,47,1.0,0.09909434037399478,0.0033421088915019936,0.9673738311271681,2
GraphSAGEPairNorm,2,8,1,11,0.9996744791666666,0.5881077107042074,0.1565407701418735,0.78977897065633,24
GraphSAGEPairNorm,2,8,1,29,1.0,0.6535922614857554,0.1241991333081387,0.8403181956752166,22
GraphSAGEPairNorm,2,8,1,47,0.9996744791666666,0.5736310966312885,0.17292789149360033,0.7683667409474142,21
GraphSAGEPairNorm,2,8,2,11,0.9996744791666666,0.6211908967234194,0.14485713250905974,0.8109033285354101,25
GraphSAGEPairNorm,2,8,2,29,1.0,0.7312458720989525,0.14163139459560625,0.8377419140118306,26
GraphSAGEPairNorm,2,8,2,47,1.0,0.7397860791534185,0.28094743179462967,0.7247592747940518,30
GraphSAGEPairNorm,2,8,3,11,1.0,0.6485089957714081,0.15859441380598582,0.8035017422490748,25
GraphSAGEPairNorm,2,8,3,29,1.0,0.7364927968010306,0.1424947038613027,0.8378876790002495,26
GraphSAGEPairNorm,2,8,3,47,0.9993489583333334,0.5823592501692474,0.1675284958910197,0.7765952347241952,21
GraphSAGEPairNorm,2,8,4,11,1.0,0.748631619848311,0.20702004476333968,0.7833729041342171,30
GraphSAGEPairNorm,2,8,4,29,1.0,0.6806301455944777,0.14371549784846138,0.8256611180122831,23
GraphSAGEPairNorm,2,8,4,47,0.9990234375,0.5476759006269276,0.15792744581995066,0.77618098522919,20
GraphSAGEPairNorm,2,8,5,11,0.9983723958333334,0.5235876273363829,0.18203958042431623,0.7420173451038559,21
GraphSAGEPairNorm,2,8,5,29,0.9993489583333334,0.6617063218727708,0.12092944647883996,0.8454843857515134,22
GraphSAGEPairNorm,2,8,5,47,0.9947916666666666,0.5346644311212003,0.20575487219321076,0.7221103349508957,21
GraphSAGEPairNormRewired,2,8,1,11,1.0,0.05340963297931012,0.007627933941876108,0.8750288661964428,1
GraphSAGEPairNormRewired,2,8,1,29,1.0,0.12608506494143512,0.008465619201160735,0.9370823028062346,2
GraphSAGEPairNormRewired,2,8,1,47,1.0,0.10364328703144565,0.00813014706091053,0.9272622593386545,2
GraphSAGEPairNormRewired,2,8,2,11,0.9996744791666666,0.05599785826780135,0.007554851609711477,0.8811246345725727,1
GraphSAGEPairNormRewired,2,8,2,29,1.0,0.12045243256579852,0.009102114008783246,0.9297429982167927,2
GraphSAGEPairNormRewired,2,8,2,47,1.0,0.11285736382706091,0.007575873287350987,0.9370948297180538,2
GraphSAGEPairNormRewired,2,8,3,11,1.0,0.05477910382614937,0.00704455447885266,0.8860540661475422,1
GraphSAGEPairNormRewired,2,8,3,29,1.0,0.11527854186715558,0.008796564619842684,0.9291029049272379,2
GraphSAGEPairNormRewired,2,8,3,47,1.0,0.09612781793111935,0.008345563573072923,0.9201177998277182,2
GraphSAGEPairNormRewired,2,8,4,11,0.9996744791666666,0.05931185805093264,0.006140663627775211,0.9061814049147782,1
GraphSAGEPairNormRewired,2,8,4,29,1.0,0.12439418406574987,0.007701481366893859,0.9416976980841011,2
GraphSAGEPairNormRewired,2,8,4,47,1.0,0.10881459069787525,0.008107034808745084,0.930662657360877,2
GraphSAGEPairNormRewired,2,8,5,11,1.0,0.08661664091050625,0.006607788853216334,0.9291195572781416,2
GraphSAGEPairNormRewired,2,8,5,29,1.0,0.11962109454907477,0.007671467063119053,0.9397335793474683,2
GraphSAGEPairNormRewired,2,8,5,47,1.0,0.09938809827144723,0.00914837776326749,0.9157114907502879,2
GraphSAGEPairNorm,4,1,1,11,0.9801432291666666,4.881839573383331,0.3759630139975343,0.9284942696591912,141
GraphSAGEPairNorm,4,1,1,29,0.9840494791666666,5.353282392024994,0.3697657628727029,0.9353900661211109,212
GraphSAGEPairNorm,4,1,1,47,0.9778645833333334,5.838693454861641,0.4445025405730121,0.9292553437936816,239
GraphSAGEPairNorm,4,1,2,11,0.9733072916666666,5.781366344541311,0.4624094993341714,0.9259407270700349,308
GraphSAGEPairNorm,4,1,2,29,0.9772135416666666,5.805992182344198,0.3545610575019964,0.9424465557395636,319
GraphSAGEPairNorm,4,1,2,47,0.9759114583333334,5.596757534891367,0.4560588177446334,0.924653452017102,253
GraphSAGEPairNorm,4,1,3,11,0.9876302083333334,6.006814204156399,0.32417304500268074,0.9487958145790472,326
GraphSAGEPairNorm,4,1,3,29,0.9856770833333334,6.290933646261692,0.41869501961627975,0.9375978849997312,400
GraphSAGEPairNorm,4,1,3,47,0.9820963541666666,6.163785852491856,0.49035288573941216,0.9263085870267443,397
GraphSAGEPairNorm,4,1,4,11,0.9820963541666666,5.502263356000185,0.3819897308931104,0.9350827156389827,243
GraphSAGEPairNorm,4,1,4,29,0.9798177083333334,4.5028738640248775,0.3118176908683381,0.9352362062420447,126
GraphSAGEPairNorm,4,1,4,47,0.9873046875,5.316194847226143,0.4010048005657154,0.9298599270148762,191
GraphSAGEPairNorm,4,1,5,11,0.984375,5.870536681264639,0.39862058201106265,0.9364156033623384,393
GraphSAGEPairNorm,4,1,5,29,0.9869791666666666,6.066609364002943,0.36176777667424176,0.9437233116915297,333
GraphSAGEPairNorm,4,1,5,47,0.9788411458333334,4.2362216748297215,0.2919091847288655,0.9355342869313064,83
GraphSAGEPairNormRewired,4,1,1,11,1.0,0.05605961040419061,0.0019880296478049786,0.9657517575737795,1
GraphSAGEPairNormRewired,4,1,1,29,1.0,0.06968069789581932,0.002065380444037146,0.9712126363865521,1
GraphSAGEPairNormRewired,4,1,1,47,1.0,0.050539714145998005,0.001542971699905138,0.9703745750470569,2
GraphSAGEPairNormRewired,4,1,2,11,1.0,0.06959448166162474,0.0026586719829992944,0.9632033779862518,1
GraphSAGEPairNormRewired,4,1,2,29,1.0,0.06931081513903337,0.002418860591660632,0.9662781050104224,1
GraphSAGEPairNormRewired,4,1,2,47,1.0,0.0650542649491399,0.0018921408580467869,0.9717364832927983,2
GraphSAGEPairNormRewired,4,1,3,11,1.0,0.060111581115052104,0.002578755349304629,0.9588651856777052,1
GraphSAGEPairNormRewired,4,1,3,29,1.0,0.07338962222274859,0.0020286073404349736,0.9731018965420215,1
GraphSAGEPairNormRewired,4,1,3,47,1.0,0.05866106750181643,0.0017075782258189065,0.9717141538259002,2
GraphSAGEPairNormRewired,4,1,4,11,1.0,0.07138286079134559,0.002391653788606618,0.9675815719941839,1
GraphSAGEPairNormRewired,4,1,4,29,1.0,0.07055060348648112,0.0021629380155445688,0.9702539860961857,1
GraphSAGEPairNormRewired,4,1,4,47,1.0,0.05858299889769114,0.0018209014610874874,0.9698545714557867,2
GraphSAGEPairNormRewired,4,1,5,11,1.0,0.0673824625700945,0.002490886655778013,0.9643514060176173,1
GraphSAGEPairNormRewired,4,1,5,29,1.0,0.060743011516024126,0.0024456765863760666,0.9612956581188387,1
GraphSAGEPairNormRewired,4,1,5,47,1.0,0.05631933822587598,0.0018335535439746309,0.9684701226518592,2
GraphSAGEPairNorm,4,2,1,11,0.9837239583333334,5.696306299418211,0.42339185367745813,0.930814912257688,244
GraphSAGEPairNorm,4,2,1,29,0.9876302083333334,5.333326045423746,0.4109606216807151,0.9284575012533631,208
GraphSAGEPairNorm,4,2,1,47,0.9869791666666666,5.609099101275206,0.5060082376294304,0.9172527627747273,267
GraphSAGEPairNorm,4,2,2,11,0.9853515625,5.5248102732002735,0.5264683017594507,0.9129988323560417,297
GraphSAGEPairNorm,4,2,2,29,0.9736328125,5.410899966955185,0.39037632424151525,0.9327085446982012,191
GraphSAGEPairNorm,4,2,2,47,0.9791666666666666,3.9399500638246536,0.3503838980614091,0.918331789279104,81
GraphSAGEPairNorm,4,2,3,11,0.9742838541666666,3.8536054864525795,0.3166474501049379,0.9240699653179191,66
GraphSAGEPairNorm,4,2,3,29,0.9873046875,5.995315041393042,0.4781323009956395,0.9261394623749057,358
GraphSAGEPairNorm,4,2,3,47,0.986328125,4.717323541641235,0.4055412194575183,0.9208370241318924,131
GraphSAGEPairNorm,4,2,4,11,0.9869791666666666,4.152031563222408,0.38953191314067226,0.914229556590162,91
GraphSAGEPairNorm,4,2,4,29,0.9833984375,4.273654658347368,0.3299502894442412,0.9283278445507255,107
GraphSAGEPairNorm,4,2,4,47,0.9873046875,5.7553380355238914,0.4279685733927181,0.9307864544875555,343
GraphSAGEPairNorm,4,2,5,11,0.9886067708333334,5.951304327696562,0.4746031564591249,0.92614223630977,393
GraphSAGEPairNorm,4,2,5,29,0.9814453125,4.554013319313526,0.4337662196230667,0.9130342036495743,95
GraphSAGEPairNorm,4,2,5,47,0.9918619791666666,6.032191134989262,0.41077446981944377,0.9362445036934857,398
GraphSAGEPairNormRewired,4,2,1,11,1.0,0.05851764518592972,0.002782836440474057,0.9546033511059722,1
GraphSAGEPairNormRewired,4,2,1,29,1.0,0.07301017138524912,0.002036124108144577,0.9728684261397461,1
GraphSAGEPairNormRewired,4,2,1,47,1.0,0.05397142201582028,0.0021106290972170427,0.9623653369252618,2
GraphSAGEPairNormRewired,4,2,2,11,1.0,0.06936592087731697,0.002837336196535034,0.9607034874535699,1
GraphSAGEPairNormRewired,4,2,2,29,1.0,0.07132079606526531,0.0023183609628176782,0.9685172799723648,1
GraphSAGEPairNormRewired,4,2,2,47,1.0,0.06689959143841406,0.0021765722178770375,0.9684902562094254,2
GraphSAGEPairNormRewired,4,2,3,11,1.0,0.0614603075227933,0.0024510099665349117,0.9616498287974453,1
GraphSAGEPairNormRewired,4,2,3,29,1.0,0.07516894501168281,0.0020773562528120237,0.9731073692878552,1
GraphSAGEPairNormRewired,4,2,3,47,1.0,0.06233832030557096,0.0017157410170511866,0.9732141728003365,2
GraphSAGEPairNormRewired,4,2,4,11,1.0,0.07261854059470352,0.0028372785513965937,0.9623981478901533,1
GraphSAGEPairNormRewired,4,2,4,29,1.0,0.07300101111468393,0.0020303184689964837,0.9729403906176943,1
GraphSAGEPairNormRewired,4,2,4,47,1.0,0.060925027155462885,0.001882004239178059,0.9700351346281161,2
GraphSAGEPairNormRewired,4,2,5,11,1.0,0.06871494534425437,0.0024266186983368243,0.9658902818351035,1
GraphSAGEPairNormRewired,4,2,5,29,1.0,0.062093785980323446,0.0025868708203233837,0.9600054954720633,1
GraphSAGEPairNormRewired,4,2,5,47,1.0,0.059800141913001426,0.001766359178645871,0.9713097358417723,2
GraphSAGEPairNorm,4,4,1,11,0.9925130208333334,4.744458522647619,0.6187584399413026,0.8846292357258093,150
GraphSAGEPairNorm,4,4,1,29,0.986328125,4.23456022515893,0.45344404433853924,0.9032756759011976,90
GraphSAGEPairNorm,4,4,1,47,0.9908854166666666,3.930558618158102,0.5339663597405888,0.8803979454959192,80
GraphSAGEPairNorm,4,4,2,11,0.9837239583333334,3.370130982249975,0.4034176628192654,0.8930932920800452,76
GraphSAGEPairNorm,4,4,2,29,0.9905598958333334,3.3237962909042835,0.4451082950254204,0.8818998239732556,72
GraphSAGEPairNorm,4,4,2,47,0.990234375,5.230572190135717,0.6215031898027519,0.893797815398239,205
GraphSAGEPairNorm,4,4,3,11,0.9938151041666666,6.05573857575655,0.5897783586351579,0.9112516957734524,394
GraphSAGEPairNorm,4,4,3,29,0.9944661458333334,5.704298954457045,0.6482178451842628,0.8979588932024922,375
GraphSAGEPairNorm,4,4,3,47,0.9827473958333334,3.425108402967453,0.5428865705616772,0.8631836546708884,65
GraphSAGEPairNorm,4,4,4,11,0.9886067708333334,5.00193689763546,0.4828331423486816,0.9119683890427994,167
GraphSAGEPairNorm,4,4,4,29,0.986328125,3.0664328262209892,0.3567085201248119,0.8957949777602687,56
GraphSAGEPairNorm,4,4,4,47,0.9866536458333334,4.398246351629496,0.42874605451652315,0.9111773919570437,119
GraphSAGEPairNorm,4,4,5,11,0.9886067708333334,3.4427632242441177,0.387654925318202,0.8987956640286398,65
GraphSAGEPairNorm,4,4,5,29,0.9847005208333334,3.2990116328001022,0.45296602480812,0.8792727286393939,67
GraphSAGEPairNorm,4,4,5,47,0.9840494791666666,3.4240848924964666,0.4311380506842397,0.8881678032530532,75
GraphSAGEPairNormRewired,4,4,1,11,1.0,0.0621482546266634,0.0035623458643385675,0.9457873487889954,1
GraphSAGEPairNormRewired,4,4,1,29,1.0,0.07499119108979357,0.002910714621975785,0.962636156377126,1
GraphSAGEPairNormRewired,4,4,1,47,1.0,0.057652571089420235,0.0023818383297111723,0.9603254474605947,2
GraphSAGEPairNormRewired,4,4,2,11,1.0,0.07155423162112129,0.0034642109776541474,0.9538218755468469,1
GraphSAGEPairNormRewired,4,4,2,29,1.0,0.07460449144127779,0.003562098876955133,0.9544293941515486,1
GraphSAGEPairNormRewired,4,4,2,47,1.0,0.06894979662320111,0.002774633242552227,0.9613153670415111,2
GraphSAGEPairNormRewired,4,4,3,11,1.0,0.06345813227380859,0.003029511805380025,0.9544349653489567,1
GraphSAGEPairNormRewired,4,4,3,29,1.0,0.07834133227879647,0.0031872956701590738,0.960905810004364,1
GraphSAGEPairNormRewired,4,4,3,47,1.0,0.06542532268940704,0.0024205809809245693,0.9643223709768731,2
GraphSAGEPairNormRewired,4,4,4,11,1.0,0.07534807815682143,0.003755472221655509,0.9525246059798872,1
GraphSAGEPairNormRewired,4,4,4,29,1.0,0.07530826664878987,0.003254990750519937,0.9585685362441819,1
GraphSAGEPairNormRewired,4,4,4,47,1.0,0.06079851242247969,0.002542204624205624,0.9598646061538622,2
GraphSAGEPairNormRewired,4,4,5,11,1.0,0.06960727304976899,0.003198136429546139,0.9560728185807286,1
GraphSAGEPairNormRewired,4,4,5,29,1.0,0.06400043366556929,0.0030639023559615453,0.9543139835764242,1
GraphSAGEPairNormRewired,4,4,5,47,1.0,0.05997265058977064,0.002241868702640204,0.9639655062981795,2
GraphSAGEPairNorm,4,8,1,11,0.9970703125,3.2190826311707497,0.5253165594767779,0.8597060482253781,123
GraphSAGEPairNorm,4,8,1,29,0.9957682291666666,4.175530519336462,0.9890957843163051,0.808486475852559,136
GraphSAGEPairNorm,4,8,1,47,0.9934895833333334,1.7317080665379763,0.49141434486955404,0.7789530876263342,40
GraphSAGEPairNorm,4,8,2,11,0.9993489583333334,3.6550300046801567,0.9271156198228709,0.7976677967487726,114
GraphSAGEPairNorm,4,8,2,29,0.9970703125,2.453209899365902,0.5127117466181517,0.8271324034088339,67
GraphSAGEPairNorm,4,8,2,47,0.9944661458333334,2.3463236708194017,0.4823363023751881,0.8294824026405394,52
GraphSAGEPairNorm,4,8,3,11,0.9983723958333334,4.235967718064785,0.9771999807853717,0.8125515929591675,155
GraphSAGEPairNorm,4,8,3,29,0.994140625,3.08408092148602,0.7432104726321995,0.8058129376364781,79
GraphSAGEPairNorm,4,8,3,47,0.9967447916666666,2.8449328280985355,0.7580340888816863,0.7896083682284233,65
GraphSAGEPairNorm,4,8,4,11,0.9970703125,3.725874274969101,0.802729643881321,0.8227423598383682,117
GraphSAGEPairNorm,4,8,4,29,0.9977213541666666,2.417678600177169,0.46671377777238376,0.8381933812677046,60
GraphSAGEPairNorm,4,8,4,47,0.9954427083333334,2.172577865421772,0.5022688274329994,0.8122251907836416,50
GraphSAGEPairNorm,4,8,5,11,0.9986979166666666,2.06103141233325,0.4579631536616944,0.8181960533600326,51
GraphSAGEPairNorm,4,8,5,29,0.9986979166666666,2.6225305572152138,0.5395246350090019,0.8293753264216981,68
GraphSAGEPairNorm,4,8,5,47,0.9983723958333334,2.7966977171599865,0.6822991318185814,0.8038804973279271,69
GraphSAGEPairNormRewired,4,8,1,11,1.0,0.06200853650079807,0.0059609612690110225,0.9122994657087038,1
GraphSAGEPairNormRewired,4,8,1,29,1.0,0.0823761352658039,0.005071275579894063,0.9420077103279317,1
GraphSAGEPairNormRewired,4,8,1,47,1.0,0.05787555491406238,0.004074733055858815,0.9342257608427672,2
GraphSAGEPairNormRewired,4,8,2,11,1.0,0.07092872157227248,0.005225678530678124,0.931380478021689,1
GraphSAGEPairNormRewired,4,8,2,29,1.0,0.07638964758371003,0.006124590245235595,0.9257753521415562,1
GraphSAGEPairNormRewired,4,8,2,47,1.0,0.06377753285414656,0.0043815916342282435,0.9357152594307269,2
GraphSAGEPairNormRewired,4,8,3,11,1.0,0.06266503548977198,0.006096834526942985,0.9113340790997645,1
GraphSAGEPairNormRewired,4,8,3,29,1.0,0.08092554514587391,0.005684257836037432,0.9343693480268166,1
GraphSAGEPairNormRewired,4,8,3,47,1.0,0.06147495336335851,0.0037710706874349853,0.9422022913543139,2
GraphSAGEPairNormRewired,4,8,4,11,1.0,0.07682964039122453,0.005461143301999982,0.9336360275375131,1
GraphSAGEPairNormRewired,4,8,4,29,1.0,0.0772781073465012,0.005757531081144407,0.9306619279251765,1
GraphSAGEPairNormRewired,4,8,4,47,1.0,0.06226629427692387,0.0037167453160691366,0.9436712018734053,2
GraphSAGEPairNormRewired,4,8,5,11,1.0,0.07232890600789688,0.005517559964573593,0.9291225375927284,1
GraphSAGEPairNormRewired,4,8,5,29,1.0,0.07147602798067965,0.006106329199610627,0.9212922960520303,1
GraphSAGEPairNormRewired,4,8,5,47,1.0,0.05907905611820752,0.003624413008310512,0.9421975680174941,2
GraphSAGEPairNorm,6,1,1,11,0.984375,5.917911667376757,0.29863974757972755,0.9519605440948854,276
GraphSAGEPairNorm,6,1,1,29,0.9752604166666666,5.567228574305773,0.3290620369807584,0.9441916861506419,211
GraphSAGEPairNorm,6,1,1,47,0.986328125,6.36110233515501,0.32589720921532717,0.95126405990402,382
GraphSAGEPairNorm,6,1,2,11,0.9622395833333334,4.515738621354103,0.4160878239781596,0.915632103320894,76
GraphSAGEPairNorm,6,1,2,29,0.9772135416666666,5.541631331667304,0.3962995005422272,0.9332596637209909,265
GraphSAGEPairNorm,6,1,2,47,0.9723307291666666,4.617117973044515,0.29054000953328796,0.9407986435555112,108
GraphSAGEPairNorm,6,1,3,11,0.9781901041666666,4.3650722578167915,0.3273770574160153,0.9302332246074131,77
GraphSAGEPairNorm,6,1,3,29,0.9817708333333334,4.947580870240927,0.3514712839969434,0.9336728015185147,152
GraphSAGEPairNorm,6,1,3,47,0.9772135416666666,4.39186779409647,0.27346853551716777,0.94138288942166,92
GraphSAGEPairNorm,6,1,4,11,0.9733072916666666,5.373234789818525,0.4328852231556084,0.9254432870506939,211
GraphSAGEPairNorm,6,1,4,29,0.9596354166666666,4.389011912047863,0.33784873632976087,0.9285257676367829,91
GraphSAGEPairNorm,6,1,4,47,0.970703125,4.790180016309023,0.3045808024780854,0.9402168593752481,126
GraphSAGEPairNorm,6,1,5,11,0.9762369791666666,4.837019983679056,0.3251247760053957,0.9370175012243929,108
GraphSAGEPairNorm,6,1,5,29,0.9860026041666666,4.909394234418869,0.3265514104568865,0.9376327730259367,111
GraphSAGEPairNorm,6,1,5,47,0.9814453125,5.6690157279372215,0.4023651536444959,0.933727571784196,277
GraphSAGEPairNormRewired,6,1,1,11,1.0,0.059774486522655934,0.0018421022236907447,0.9701037940895411,2
GraphSAGEPairNormRewired,6,1,1,29,1.0,0.05332142759289127,0.001746374470712908,0.9682868317558034,1
GraphSAGEPairNormRewired,6,1,1,47,1.0,0.040054758812402724,0.0017877613449854834,0.957274051868334,1
GraphSAGEPairNormRewired,6,1,2,11,1.0,0.06587802129070042,0.002085042761848399,0.9693209423105824,2
GraphSAGEPairNormRewired,6,1,2,29,1.0,0.04421396465477301,0.002027492196248204,0.9561542318241303,1
GraphSAGEPairNormRewired,6,1,2,47,1.0,0.04056212515570223,0.0015108909509535806,0.9640888367002847,1
GraphSAGEPairNormRewired,6,1,3,11,1.0,0.06427038520632777,0.0021611107317767164,0.967468582451346,2
GraphSAGEPairNormRewired,6,1,3,29,1.0,0.04699377986253239,0.0017016236557765296,0.9650557643268776,1
GraphSAGEPairNormRewired,6,1,3,47,1.0,0.04517774759551685,0.0017520107646760152,0.962667381489763,1
GraphSAGEPairNormRewired,6,1,4,11,1.0,0.0728793126763776,0.0021305465209024987,0.9715964468581304,2
GraphSAGEPairNormRewired,6,1,4,29,1.0,0.04404077299477649,0.0018136954953433815,0.9604467011389606,1
GraphSAGEPairNormRewired,6,1,4,47,1.0,0.0431809750116372,0.0020186965223274456,0.955338247939128,1
GraphSAGEPairNormRewired,6,1,5,11,1.0,0.07310286181746051,0.0028415117631084286,0.9625843017711315,2
GraphSAGEPairNormRewired,6,1,5,29,1.0,0.0465974683247623,0.0019885092224285472,0.9590723635959324,1
GraphSAGEPairNormRewired,6,1,5,47,1.0,0.040599344141810434,0.0016091073005100043,0.9618771301365844,1
GraphSAGEPairNorm,6,2,1,11,0.9899088541666666,5.21943398937583,0.36384304693274316,0.9348334240684149,142
GraphSAGEPairNorm,6,2,1,29,0.9817708333333334,5.825843568891287,0.44240602396894246,0.9294211218912232,223
GraphSAGEPairNorm,6,2,1,47,0.9700520833333334,4.101962465792894,0.3207309722347418,0.9274806231248296,65
GraphSAGEPairNorm,6,2,2,11,0.9814453125,6.329187385737896,0.4184702303728045,0.9379828891473978,357
GraphSAGEPairNorm,6,2,2,29,0.9820963541666666,4.674386125057936,0.4387780077959178,0.9141865982792277,85
GraphSAGEPairNorm,6,2,2,47,0.9733072916666666,4.5681480653584,0.2809174972207984,0.9420677048812015,101
GraphSAGEPairNorm,6,2,3,11,0.9840494791666666,4.2380926087498665,0.3450336481037084,0.9247165299911447,75
GraphSAGEPairNorm,6,2,3,29,0.9811197916666666,4.20471066609025,0.3002822285416187,0.9333445722188891,77
GraphSAGEPairNorm,6,2,3,47,0.984375,5.560786414891481,0.35431294817135495,0.9401002542096213,262
GraphSAGEPairNorm,6,2,4,11,0.970703125,5.428569819778204,0.4321971258686972,0.9262558757449588,221
GraphSAGEPairNorm,6,2,4,29,0.9915364583333334,6.225194334983826,0.5236301179393195,0.922411655304882,350
GraphSAGEPairNorm,6,2,4,47,0.9807942708333334,4.206959690898657,0.3445698407886084,0.9242958134423441,79
GraphSAGEPairNorm,6,2,5,11,0.9856770833333334,6.123162891715765,0.4241550945007475,0.9352169704610928,347
GraphSAGEPairNorm,6,2,5,29,0.9850260416666666,4.741617951542139,0.34856982810015325,0.9315212241294603,118
GraphSAGEPairNorm,6,2,5,47,0.9876302083333334,5.090153742581606,0.2948694960650755,0.9452426697159203,194
GraphSAGEPairNormRewired,6,2,1,11,1.0,0.06185675064625684,0.0026527397903919336,0.9588783018840317,2
GraphSAGEPairNormRewired,6,2,1,29,1.0,0.05879343402921222,0.0019403852074901806,0.9680509931230271,1
GraphSAGEPairNormRewired,6,2,1,47,1.0,0.04018606449062645,0.0018486476130874507,0.956020928382185,1
GraphSAGEPairNormRewired,6,2,2,11,1.0,0.0665660072263563,0.0022794616423880143,0.966890171847028,2
GraphSAGEPairNormRewired,6,2,2,29,1.0,0.049587178422370926,0.0020376381045252856,0.960529872209343,1
GraphSAGEPairNormRewired,6,2,2,47,1.0,0.0419082174594223,0.0016698594243962361,0.9616812042943095,1
GraphSAGEPairNormRewired,6,2,3,11,1.0,0.07947700848308159,0.002710986629836043,0.9670148100452085,1
GraphSAGEPairNormRewired,6,2,3,29,1.0,0.049455280270194635,0.001833994743265066,0.964242139438547,1
GraphSAGEPairNormRewired,6,2,3,47,1.0,0.04539265580751817,0.002187931474054494,0.954016299503393,1
GraphSAGEPairNormRewired,6,2,4,11,1.0,0.07306581654120237,0.002556270517516168,0.9661967737481578,2
GraphSAGEPairNormRewired,6,2,4,29,1.0,0.04697086683154339,0.0019783226996423764,0.9595841581944567,1
GraphSAGEPairNormRewired,6,2,4,47,1.0,0.045729168039542856,0.002169407211908947,0.9547083143606051,1
GraphSAGEPairNormRewired,6,2,5,11,1.0,0.08762616803142009,0.0027711500370060094,0.9693447759603029,1
GraphSAGEPairNormRewired,6,2,5,29,1.0,0.049565329354663845,0.0021955514189357928,0.9575828040968498,1
GraphSAGEPairNormRewired,6,2,5,47,1.0,0.041504713239191915,0.001961473480719178,0.9548735780685464,1
GraphSAGEPairNorm,6,4,1,11,0.986328125,3.8887568302452564,0.507607526902575,0.8845392497830246,73
