dataset,model,depth,graph_seed,seed,split_idx,best_epoch,best_val,test_best,data_path
RW-Roman-empire-H0.5-REP,GCNPairNorm,7,5,5,0,1409,0.6573256850242615,0.6589455008506775,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,8,1,1,0,1767,0.6756399273872375,0.6637988090515137,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,8,2,2,0,1997,0.6701235771179199,0.6450474262237549,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,8,3,3,0,620,0.6767431497573853,0.6642400026321411,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,8,4,4,0,831,0.6573256850242615,0.652768611907959,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,8,5,5,0,1029,0.6502647995948792,0.65850430727005,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,2,1,1,0,1991,0.7678729295730591,0.7650562524795532,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,2,2,2,0,2281,0.7511032819747925,0.7456430792808533,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,2,3,3,0,2370,0.7594881057739258,0.760202944278717,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,2,4,4,0,2131,0.7652250528335571,0.7593205571174622,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,2,5,5,0,1507,0.7656663656234741,0.7643944621086121,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,3,1,1,0,2387,0.750441312789917,0.7489521503448486,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,3,2,2,0,2099,0.7422771453857422,0.7295389175415039,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,3,3,3,0,2196,0.7583848237991333,0.7549084424972534,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,3,4,4,0,2273,0.751765251159668,0.73946613073349,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,3,5,5,0,2313,0.7420564889907837,0.7438782453536987,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,4,1,1,0,2249,0.7411738634109497,0.7412309646606445,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,4,2,2,0,1843,0.7389673590660095,0.7295389175415039,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,4,3,3,0,1149,0.7477934956550598,0.7485109567642212,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,4,4,4,0,1937,0.7442630529403687,0.7374807000160217,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,4,5,5,0,1721,0.7365401387214661,0.7447606325149536,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,5,1,1,0,2331,0.7266107797622681,0.7335098385810852,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,5,2,2,0,2219,0.7180052995681763,0.7043900489807129,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,5,3,3,0,2072,0.7305825352668762,0.7288771271705627,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,5,4,4,0,2085,0.7193292379379272,0.7257886528968811,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,5,5,5,0,2165,0.7129302620887756,0.7271122932434082,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,6,1,1,0,2318,0.7045454382896423,0.6977719068527222,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,6,2,2,0,2002,0.687555193901062,0.6768144965171814,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,6,3,3,0,2208,0.7146955132484436,0.7085815072059631,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,6,4,4,0,2115,0.696601927280426,0.7039488554000854,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,6,5,5,0,2260,0.697043240070343,0.705051839351654,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,7,1,1,0,2383,0.6904236674308777,0.6776968836784363,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,7,2,2,0,2327,0.6827008128166199,0.6651224493980408,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,7,3,3,0,2326,0.7001323699951172,0.6882858872413635,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,7,4,4,0,2161,0.6800529360771179,0.6827707886695862,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,7,5,5,0,2227,0.6877758502960205,0.6938010454177856,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCN,8,1,1,0,2207,0.6690202951431274,0.6626958250999451,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCN,8,2,2,0,2378,0.6599735021591187,0.6452680230140686,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCN,8,3,3,0,2378,0.6747573018074036,0.6518861651420593,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCN,8,4,4,0,2225,0.6685789823532104,0.6547540426254272,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCN,8,5,5,0,2190,0.6663724780082703,0.6803441643714905,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,2,1,1,0,490,0.8684907555580139,0.8665342926979065,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,2,2,2,0,1618,0.8693733811378479,0.8590337634086609,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,2,3,3,0,1641,0.8673874735832214,0.866093099117279,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,2,4,4,0,1451,0.8680494427680969,0.868299126625061,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,2,5,5,0,361,0.8623124361038208,0.8601368069648743,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,3,1,1,0,1846,0.9221094250679016,0.9181557297706604,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,3,2,2,0,2066,0.9247573018074036,0.9108757972717285,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,3,3,3,0,2316,0.9223300814628601,0.9108757972717285,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,3,4,4,0,2071,0.9207855463027954,0.9161702990531921,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,3,5,5,0,1772,0.917917013168335,0.9174939393997192,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,4,1,1,0,2011,0.9318181872367859,0.9309508204460144,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,4,2,2,0,1434,0.9340247511863708,0.921244204044342,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,4,3,3,0,583,0.9322595000267029,0.9236708879470825,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,4,4,4,0,900,0.9285084009170532,0.9274211525917053,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,4,5,5,0,1841,0.9245366454124451,0.9278623461723328,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,5,1,1,0,2180,0.936231255531311,0.9335980415344238,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,5,2,2,0,1080,0.9351279735565186,0.9263181090354919,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,5,3,3,0,2078,0.9360105991363525,0.9254357218742371,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,5,4,4,0,1892,0.9318181872367859,0.9296271800994873,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,5,5,5,0,2085,0.9285084009170532,0.9265387058258057,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,6,1,1,0,2395,0.9397616982460022,0.934039294719696,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,6,2,2,0,744,0.936672568321228,0.9247738718986511,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,6,3,3,0,368,0.9377758502960205,0.9265387058258057,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,6,4,4,0,699,0.9360105991363525,0.9349216818809509,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,6,5,5,0,1290,0.9307149052619934,0.927641749382019,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,7,1,1,0,1308,0.9386584162712097,0.9375689625740051,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,7,2,2,0,2084,0.9373345375061035,0.9291859865188599,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,7,3,3,0,1315,0.9386584162712097,0.9300683736801147,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,7,4,4,0,1733,0.937555193901062,0.9324950575828552,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,7,5,5,0,700,0.9327008128166199,0.9320538640022278,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,8,1,1,0,2036,0.9384377598762512,0.9320538640022278,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,8,2,2,0,1481,0.9386584162712097,0.9269799590110779,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,8,3,3,0,1836,0.937113881111145,0.9313920140266418,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,8,4,4,0,2225,0.9382171034812927,0.932715654373169,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGEPairNorm,8,5,5,0,1605,0.9340247511863708,0.9296271800994873,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,2,1,1,0,2400,0.8890115022659302,0.8799911737442017,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,2,2,2,0,2116,0.8801853656768799,0.8744760751724243,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,2,3,3,0,1529,0.8834951519966125,0.8771233558654785,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,2,4,4,0,535,0.8865842819213867,0.8788881897926331,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,2,5,5,0,1862,0.8839364647865295,0.8802117705345154,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,3,1,1,0,2180,0.9247573018074036,0.9190381765365601,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,3,2,2,0,1691,0.9256399273872375,0.9174939393997192,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,3,3,3,0,1822,0.9280670881271362,0.9183763861656189,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,3,4,4,0,467,0.9205648899078369,0.9245532751083374,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,3,5,5,0,787,0.9157105088233948,0.9150673151016235,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,4,1,1,0,1161,0.9344660043716431,0.9274211525917053,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,4,2,2,0,1135,0.9349073171615601,0.9263181090354919,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,4,3,3,0,939,0.9368932247161865,0.9252151250839233,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,4,4,4,0,742,0.9324801564216614,0.9296271800994873,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,4,5,5,0,1468,0.9227713942527771,0.9247738718986511,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,5,1,1,0,2276,0.935789942741394,0.9280829429626465,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,5,2,2,0,2265,0.9313768744468689,0.9238914847373962,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,5,3,3,0,664,0.9390997290611267,0.9287447929382324,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,5,4,4,0,1573,0.9351279735565186,0.9351422786712646,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,5,5,5,0,985,0.9260811805725098,0.927641749382019,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,6,1,1,0,1254,0.9355692863464355,0.9313920140266418,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,6,2,2,0,1870,0.9333627820014954,0.9230090379714966,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,6,3,3,0,1472,0.9335834383964539,0.9302890300750732,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,6,4,4,0,1641,0.9351279735565186,0.9316126108169556,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,6,5,5,0,1440,0.9271844625473022,0.9247738718986511,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,7,1,1,0,2070,0.9307149052619934,0.9344804883003235,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,7,2,2,0,1563,0.9296116828918457,0.9190381765365601,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,7,3,3,0,1879,0.9342453479766846,0.9274211525917053,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,7,4,4,0,2209,0.9333627820014954,0.9300683736801147,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,7,5,5,0,1832,0.9263018369674683,0.9230090379714966,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,8,1,1,0,2193,0.9327008128166199,0.9294065833091736,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,8,2,2,0,2110,0.925419270992279,0.921244204044342,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,8,3,3,0,1653,0.9298323392868042,0.9163908958435059,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,8,4,4,0,2203,0.9289497137069702,0.9210236072540283,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GraphSAGE,8,5,5,0,1946,0.9223300814628601,0.9179351329803467,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
