dataset,architecture,num_layers,hidden_channels,seed,graph_seed,split_idx,target_homophily,realized_homophily,baseline_best_epoch,baseline_best_test_acc,baseline_best_val_acc,baseline_best_hidden_pairwise_distance,baseline_best_hidden_edge_distance,baseline_best_hidden_rank_ratio,baseline_best_hidden_normalized_dirichlet,baseline_final_hidden_pairwise_distance,baseline_final_hidden_edge_distance,baseline_final_hidden_rank_ratio,baseline_final_hidden_normalized_dirichlet,pairnorm_best_epoch,pairnorm_best_test_acc,pairnorm_best_val_acc,pairnorm_best_hidden_pairwise_distance,pairnorm_best_hidden_edge_distance,pairnorm_best_hidden_rank_ratio,pairnorm_best_hidden_normalized_dirichlet,pairnorm_final_hidden_pairwise_distance,pairnorm_final_hidden_edge_distance,pairnorm_final_hidden_rank_ratio,pairnorm_final_hidden_normalized_dirichlet,delta_best_epoch,delta_best_test_acc,delta_best_val_acc,delta_best_hidden_pairwise_distance,delta_best_hidden_edge_distance,delta_best_hidden_rank_ratio,delta_best_hidden_normalized_dirichlet,delta_final_hidden_pairwise_distance,delta_final_hidden_edge_distance,delta_final_hidden_rank_ratio,delta_final_hidden_normalized_dirichlet,accuracy_delta_pp
CSBM-H0.5,GCN,7,128,1,1,0,0.5,0.49922752380371094,50,0.4749999940395355,0.5224999785423279,2.062320709228516e-05,2.2056197849451564e-05,0.0079437205567955,4.775920338763133e-05,0.0,1.020096451753716e-08,0.0079841017723083,9.755670873890111e-09,25,0.5525000095367432,0.5575000047683716,0.9858735799789428,0.7934003472328186,0.0156231075525283,1.4154667291037346,0.990184247493744,0.7838452458381653,0.0274391900748014,1.462825046573606,-25,0.07750001549720764,0.0350000262260437,0.9858529567718505,0.7933782910349692,0.0076793869957328,1.415418969900347,0.990184247493744,0.7838452356372008,0.019455088302493102,1.462825036817935,7.750001549720764
CSBM-H0.5,GCN,7,128,2,2,0,0.5,0.5004213452339172,25,0.4975000023841858,0.5099999904632568,0.0001775622367858,0.000188696096302,0.008206482976675,0.0003891863345244,2.384185791015625e-07,-3.3497141060934155e-08,0.0081133199855685,2.3150784819304502e-09,3,0.5149999856948853,0.5424999594688416,1.0001919269561768,0.7061068415641785,0.5419382452964783,1.362095335916932,1.0004839897155762,0.8223360180854797,0.0252532102167606,1.527589793846574,-22,0.017499983310699463,0.03249996900558472,1.0000143647193909,0.7059181454678765,0.5337317623198032,1.3617061495824077,1.000483751296997,0.8223360515826208,0.017139890231192098,1.5275897915314953,1.7499983310699463
CSBM-H0.5,GCN,7,128,3,3,0,0.5,0.4970986545085907,21,0.5199999809265137,0.5399999618530273,0.0005285143852233,0.0005762719083577,0.0083844643086195,0.0014358415603317,1.1920928955078125e-07,-2.6280082110474723e-08,0.0120686823502182,9.384663167885913e-12,6,0.5424999594688416,0.574999988079071,0.9933338761329652,0.7530439496040344,0.2182716131210327,1.3031115332018857,0.9975282549858092,0.8162710070610046,0.0250321980565786,1.5270437627265747,-15,0.02249997854232788,0.0350000262260437,0.9928053617477419,0.7524676776956767,0.2098871488124132,1.301675691641554,0.9975281357765197,0.8162710333410867,0.0129635157063604,1.52704376271719,2.249997854232788
CSBM-H0.5,GCN,7,128,4,4,0,0.5,0.4937012493610382,2,0.4699999988079071,0.512499988079071,0.0012856721878051,0.0011781251523643,0.0146145010367035,0.0101595103349135,1.1920928955078125e-07,1.097578845588032e-07,0.0078525897115468,2.0281243437015405e-07,83,0.4749999940395355,0.5374999642372131,0.9951597452163696,0.781877875328064,0.0185468662530183,1.395084094168874,0.9962024092674256,0.7948896288871765,0.019830172881484,1.4354836209981787,81,0.004999995231628418,0.02499997615814209,0.9938740730285646,0.7806997501756997,0.0039323652163148,1.3849245838339606,0.9962022900581361,0.794889519129292,0.0119775831699372,1.4354834181857443,0.4999995231628418
CSBM-H0.5,GCN,7,128,5,5,0,0.5,0.5015702247619629,76,0.5399999618530273,0.5199999809265137,0.0,6.19132478618667e-08,0.0078760329633951,1.0818939959572585e-07,0.0,-3.0864516276096765e-08,0.0088668698444962,1.1198580567540859e-10,60,0.5249999761581421,0.5699999928474426,0.9975445866584778,0.7748294472694397,0.0211639758199453,1.387050568989428,0.9971882700920104,0.8021552562713623,0.0240407716482877,1.4799649379335258,-16,-0.014999985694885254,0.050000011920928955,0.9975445866584778,0.7748293853561918,0.013287942856550201,1.3870504608000283,0.9971882700920104,0.8021552871358786,0.0151739018037915,1.47996493782154,-1.4999985694885254
CSBM-H0.5,GCN,8,128,1,1,0,0.5,0.49922752380371094,91,0.4675000011920929,0.5224999785423279,1.0728836059570312e-06,1.221997649736295e-06,0.0078329890966415,2.627256303302542e-06,0.0,1.2740808408295834e-08,0.0080152265727519,9.368100929299089e-09,40,0.5299999713897705,0.5649999976158142,0.9858953952789308,0.7924711108207703,0.0178167968988418,1.4338042958755717,0.9933598041534424,0.8108733296394348,0.0239469576627016,1.5562715351477396,-51,0.06249997019767761,0.04250001907348633,0.9858943223953248,0.7924698888231205,0.009983807802200298,1.4338016686192683,0.9933598041534424,0.8108733168986264,0.015931731089949698,1.5562715257796387,6.249997019767761
CSBM-H0.5,GCN,8,128,2,2,0,0.5,0.5004213452339172,40,0.4949999749660492,0.5099999904632568,0.0003784894943237,0.0003929194353986,0.0080736717209219,0.0008061423629273,2.384185791015625e-07,2.7253914680613892e-08,0.0080101732164621,5.252779065147094e-09,147,0.5199999809265137,0.5374999642372131,0.9941219687461852,0.8294732570648193,0.0183255579322576,1.5392113487758805,0.9899441003799438,0.8223315477371216,0.0179544258862733,1.5313826765882266,107,0.025000005960464478,0.0274999737739563,0.9937434792518615,0.8290803376294207,0.0102518862113357,1.5384052064129532,0.9899438619613647,0.8223315204832069,0.0099442526698112,1.5313826713354475,2.5000005960464478
CSBM-H0.5,GCN,8,128,3,3,0,0.5,0.4970986545085907,65,0.48499998450279236,0.512499988079071,3.0994415283203125e-06,3.4999452509509865e-06,0.0079865986481308,7.0027353396272985e-06,0.0,-3.646989554795255e-08,0.0099677527323365,1.8155563512696718e-11,40,0.5525000095367432,0.5600000023841858,0.9927627444267272,0.8164422512054443,0.0155888171866536,1.4643679057100525,0.997574746608734,0.8407235741615295,0.02425167709589,1.5617627110237933,-25,0.0675000250339508,0.047500014305114746,0.9927596449851989,0.8164387512601934,0.0076022185385228,1.4643609029747129,0.997574746608734,0.8407236106314251,0.0142839243635535,1.5617627110056378,6.750002503395081
CSBM-H0.5,GCN,8,128,4,4,0,0.5,0.4937012493610382,19,0.492499977350235,0.5099999904632568,0.000152051448822,0.0001567303406773,0.0086324224248528,0.0004309720222131,2.384185791015625e-07,2.33752466272108e-08,0.0079996297135949,5.971567046699257e-09,126,0.48749998211860657,0.5649999976158142,0.9984208941459656,0.7874252200126648,0.0250556878745555,1.4555606693884762,1.0002590417861938,0.7911302447319031,0.0251721460372209,1.4725813464385276,107,-0.004999995231628418,0.05500000715255737,0.9982688426971436,0.7872684896719875,0.0164232654497027,1.455129697366263,1.0002588033676147,0.7911302213566564,0.017172516323626,1.4725813404669605,-0.4999995231628418
CSBM-H0.5,GCN,8,128,5,5,0,0.5,0.5015702247619629,148,0.5399999618530273,0.5199999809265137,0.0,1.105275337920375e-08,0.0091968523338437,1.0199850887352332e-10,2.384185791015625e-07,1.0954704698917794e-08,0.0080661280080676,3.861232322830107e-09,192,0.5274999737739563,0.5724999904632568,0.9953070282936096,0.8031490445137024,0.0243286248296499,1.4636610828840466,0.9953070282936096,0.8031490445137024,0.0243286248296499,1.4636610828840466,44,-0.012499988079071045,0.052500009536743164,0.9953070282936096,0.803149033460949,0.015131772495806202,1.4636610827820482,0.9953067898750305,0.8031490335589977,0.016262496821582303,1.4636610790228144,-1.2499988079071045
CSBM-H0.5,GraphSAGE,2,128,1,1,0,0.5,0.49922752380371094,3,0.6699999570846558,0.6875,0.9845905303955078,0.9849810004234314,0.6472366452217102,1.9638576305252409,0.817732572555542,0.8138936161994934,0.5606803894042969,1.630124025690423,5,0.6624999642372131,0.6850000023841858,1.0004217624664309,0.999616265296936,0.6040657758712769,1.995919941883073,1.000585913658142,1.0028574466705322,0.5826635360717773,1.9904941292089608,2,-0.007499992847442627,-0.002499997615814209,0.015831232070923074,0.014635264873504639,-0.04317086935043335,0.03206231135783222,0.1828533411026001,0.18896383047103882,0.02198314666748047,0.3603701035185378,-0.7499992847442627
CSBM-H0.5,GraphSAGE,2,128,2,2,0,0.5,0.5004213452339172,14,0.6850000023841858,0.6725000143051147,0.9842110276222228,0.9837133288383484,0.6069336533546448,1.964394106344561,0.7981322407722473,0.8005805611610413,0.5649431943893433,1.60343307336273,19,0.6875,0.6674999594688416,1.000507116317749,0.9997016191482544,0.5058115720748901,2.002935291211394,1.000144600868225,1.00165057182312,0.5920892357826233,1.987259859491528,5,0.002499997615814209,-0.005000054836273193,0.016296088695526234,0.015988290309906006,-0.10112208127975464,0.03854118486683311,0.20201236009597778,0.20107001066207864,0.02714604139328003,0.38382678612879806,0.2499997615814209
CSBM-H0.5,GraphSAGE,2,128,3,3,0,0.5,0.4970986545085907,9,0.6524999737739563,0.6649999618530273,0.9822441339492798,0.9826582074165344,0.6141905188560486,1.965165414792974,0.8255132436752319,0.8250044584274292,0.5494301915168762,1.6541559747680286,25,0.6549999713897705,0.6674999594688416,1.0006136894226074,1.0039719343185425,0.5228478908538818,2.003382326180436,1.0005229711532593,1.0008386373519895,0.5715723037719727,1.986265892020538,16,0.002499997615814209,0.002499997615814209,0.018369555473327637,0.021313726902008057,-0.09134262800216675,0.038216911387462194,0.17500972747802734,0.17583417892456032,0.022142112255096436,0.3321099172525095,0.2499997615814209
CSBM-H0.5,GraphSAGE,2,128,4,4,0,0.5,0.4937012493610382,16,0.6725000143051147,0.6775000095367432,0.9809998273849488,0.98464035987854,0.6020034551620483,1.965572886617473,0.8081998825073242,0.8115941882133484,0.5671315789222717,1.6257443273623648,158,0.6499999761581421,0.6875,1.0004552602767944,1.0071260929107666,0.5987815856933594,1.997199295949684,1.0004414319992063,1.0087344646453855,0.5928553938865662,1.999895572631232,142,-0.022500038146972656,0.009999990463256836,0.019455432891845592,0.022485733032226562,-0.003221869468688965,0.03162640933221095,0.1922415494918821,0.19714027643203713,0.025723814964294434,0.3741512452688671,-2.2500038146972656
CSBM-H0.5,GraphSAGE,2,128,5,5,0,0.5,0.5015702247619629,16,0.6649999618530273,0.675000011920929,0.9827455282211304,0.9781661033630372,0.5991491675376892,1.9464988630067828,0.818692147731781,0.8141796588897705,0.5607983469963074,1.6279119673716855,3,0.6825000047683716,0.6850000023841858,1.00035560131073,0.9984058141708374,0.6342217922210693,1.9931235292922047,1.0003949403762815,0.9975751638412476,0.5903123617172241,1.974268308020225,-13,0.01750004291534424,0.009999990463256836,0.01761007308959961,0.020239710807800182,0.03507262468338013,0.046624666285421945,0.1817027926445005,0.18339550495147705,0.029514014720916748,0.3463563406485395,1.7500042915344238
CSBM-H0.5,GraphSAGE,3,128,1,1,0,0.5,0.49922752380371094,9,0.6449999809265137,0.6674999594688416,0.037276268005371,0.0373645611107349,0.6107292175292969,0.1040383420940837,0.4081392288208008,0.400166243314743,0.1870133280754089,0.991195008463696,3,0.6599999666213989,0.6499999761581421,1.0003482103347778,0.9932332634925842,0.7221582531929016,1.976485773896784,0.998836874961853,1.0019527673721311,0.4213737249374389,1.9820583384445187,-6,0.014999985694885254,-0.017499983310699463,0.9630719423294068,0.9558687023818493,0.11142903566360474,1.8724474318027002,0.5906976461410522,0.6017865240573881,0.23436039686203,0.9908633299808227,1.4999985694885254
CSBM-H0.5,GraphSAGE,3,128,2,2,0,0.5,0.5004213452339172,18,0.6949999928474426,0.6624999642372131,0.0217702984809875,0.0224146600812673,0.4625448286533355,0.0853773535453476,0.3725703954696655,0.3710940778255462,0.1665934473276138,0.9273817383139348,3,0.6825000047683716,0.6624999642372131,1.000420093536377,1.0004152059555054,0.7297136783599854,1.994835803663972,0.9993036389350892,0.9912524819374084,0.4582717418670654,1.979337186329157,-15,-0.012499988079071045,0.0,0.9786497950553894,0.978000545874238,0.26716884970664984,1.9094584501186243,0.6267332434654237,0.6201584041118622,0.2916782945394516,1.0519554480152222,-1.2499988079071045
CSBM-H0.5,GraphSAGE,3,128,3,3,0,0.5,0.4970986545085907,11,0.6699999570846558,0.6725000143051147,0.0395845770835876,0.0394376628100872,0.6070619225502014,0.1019265337950284,0.3899168372154236,0.392085313796997,0.2053819596767425,0.96525588594145,5,0.6574999690055847,0.6800000071525574,0.9999447464942932,0.9990496039390564,0.5960232615470886,1.996388634134053,0.9992348551750184,0.9938536286354064,0.4097483158111572,1.9769516926719104,-6,-0.012499988079071045,0.007499992847442627,0.9603601694107056,0.9596119411289692,-0.011038661003112793,1.8944621003390247,0.6093180179595948,0.6017683148384094,0.20436635613441473,1.0116958067304604,-1.2499988079071045
CSBM-H0.5,GraphSAGE,3,128,4,4,0,0.5,0.4937012493610382,10,0.6474999785423279,0.6775000095367432,0.0422122478485107,0.0431961491703987,0.5937338471412659,0.1187909085799968,0.571688175201416,0.5776747465133667,0.1754921972751617,1.3595282094987042,4,0.6549999713897705,0.675000011920929,0.9999213814735411,1.007130742073059,0.6384211182594299,2.0133611209679474,0.999674379825592,1.0063270330429075,0.4337445795536041,2.0054286471107576,-6,0.007499992847442627,-0.002499997615814209,0.9577091336250304,0.9639345929026604,0.04468727111816406,1.8945702123879506,0.427986204624176,0.4286522865295408,0.25825238227844244,0.6459004376120534,0.7499992847442627
CSBM-H0.5,GraphSAGE,3,128,5,5,0,0.5,0.5015702247619629,128,0.6299999952316284,0.6699999570846558,0.3442019820213318,0.3416657745838165,0.2274705916643142,0.8461839104269178,0.4530801773071289,0.4418191909790039,0.1987792253494262,1.0683704493440809,8,0.6725000143051147,0.6775000095367432,0.9995271563529968,0.988214671611786,0.3487018346786499,1.933918928761868,0.9993104338645936,0.991086483001709,0.4242577850818634,1.9414919456697044,-120,0.04250001907348633,0.007500052452087402,0.655325174331665,0.6465488970279696,0.12123124301433572,1.0877350183349503,0.5462302565574647,0.5492672920227051,0.22547855973243722,0.8731214963256235,4.250001907348633
CSBM-H0.5,GraphSAGE,4,128,1,1,0,0.5,0.49922752380371094,13,0.6349999904632568,0.6599999666213989,0.1106046438217163,0.113722875714302,0.0201788060367107,0.2785249473812795,0.8588718175888062,0.8628653883934021,0.0208496879786252,1.7842866041599943,5,0.6775000095367432,0.6825000047683716,0.988025963306427,0.975549340248108,0.4858273863792419,1.9520009460690004,0.9924787282943726,0.9960365891456604,0.1141319125890731,1.9929473076428583,-8,0.04250001907348633,0.022500038146972656,0.8774213194847107,0.8618264645338061,0.4656485803425312,1.673475998687721,0.1336069107055664,0.1331712007522583,0.0932822246104479,0.20866070348286403,4.250001907348633
CSBM-H0.5,GraphSAGE,4,128,2,2,0,0.5,0.5004213452339172,13,0.7124999761581421,0.6699999570846558,0.1127868890762329,0.1171920225024223,0.0247465167194604,0.5758706655185855,0.7301812171936035,0.7153027653694153,0.0197108499705791,1.4178084544919267,108,0.6549999713897705,0.675000011920929,0.994346559047699,0.9825979471206664,0.1338044106960296,1.9744660996294543,0.9943562746047974,0.9755488634109496,0.1342782229185104,1.949928643963508,95,-0.05750000476837158,0.005000054836273193,0.8815596699714661,0.8654059246182441,0.1090578939765692,1.3985954341108688,0.26417505741119385,0.2602460980415343,0.11456737294793132,0.5321201894715812,-5.750000476837158
CSBM-H0.5,GraphSAGE,4,128,3,3,0,0.5,0.4970986545085907,11,0.6574999690055847,0.6825000047683716,0.0765510201454162,0.0785621106624603,0.0725500807166099,0.2650883784067988,0.7465517520904541,0.7391974329948425,0.0204748213291168,1.4520784100535238,164,0.6549999713897705,0.6624999642372131,0.991333544254303,0.9904869198799132,0.110100045800209,2.004734177986281,0.9934462308883668,0.9842750430107116,0.111350767314434,1.942239959325594,153,-0.002499997615814209,-0.020000040531158447,0.9147825241088867,0.9119248092174529,0.037549965083599104,1.739645799579482,0.2468944787979127,0.24507761001586903,0.0908759459853172,0.4901615492720701,-0.2499997615814209
CSBM-H0.5,GraphSAGE,4,128,4,4,0,0.5,0.4937012493610382,26,0.6599999666213989,0.6674999594688416,0.2874985933303833,0.2938760221004486,0.0249848682433366,0.9996320724302212,0.6897643804550171,0.688910961151123,0.0218826904892921,1.3464418516137082,85,0.6100000143051147,0.6825000047683716,0.9931215643882751,1.0034488439559937,0.1305233836174011,2.0022181358444,0.9948039054870604,1.0057339668273926,0.1190181002020835,2.0202737724609148,59,-0.04999995231628418,0.01500004529953003,0.7056229710578918,0.709572821855545,0.1055385153740645,1.0025860634141786,0.30503952503204335,0.31682300567626953,0.0971354097127914,0.6738319208472066,-4.999995231628418
CSBM-H0.5,GraphSAGE,4,128,5,5,0,0.5,0.5015702247619629,11,0.6875,0.6649999618530273,0.1073696017265319,0.1099293753504753,0.1141990050673484,0.4150736797014172,0.7743043899536133,0.7704601883888245,0.0246402882039546,1.5684500291169574,8,0.6800000071525574,0.6674999594688416,0.9908775091171264,0.9715074300765992,0.1821910887956619,1.9058465731349592,0.9915695190429688,0.9827752113342284,0.1155212149024009,1.9524985727601452,-3,-0.007499992847442627,0.002499997615814209,0.8835079073905945,0.8615780547261239,0.0679920837283135,1.490772893433542,0.21726512908935547,0.21231502294540394,0.0908809266984463,0.38404854364318775,-0.7499992847442627
CSBM-H0.5,GraphSAGE,5,128,1,1,0,0.5,0.49922752380371094,27,0.6775000095367432,0.6800000071525574,0.3725508451461792,0.3659882545471191,0.0202111303806304,1.0217791805716092,0.8262932896614075,0.8329412341117859,0.0136704463511705,1.7768508815846864,3,0.612500011920929,0.6524999737739563,0.9993388056755066,1.0028952360153198,0.7346622943878174,1.9925895675135548,0.9987757205963136,1.0009942054748535,0.0350493267178535,2.012370412862082,-24,-0.06499999761581421,-0.027500033378601074,0.6267879605293274,0.6369069814682007,0.714451164007187,0.9708103869419455,0.17248243093490612,0.16805297136306763,0.021378880366683,0.23551953127739567,-6.499999761581421
CSBM-H0.5,GraphSAGE,5,128,2,2,0,0.5,0.5004213452339172,40,0.625,0.6800000071525574,0.4878297448158264,0.495556116104126,0.0196540355682373,1.264904808865419,0.802712082862854,0.8021406531333923,0.0149899534881114,1.744308627701131,99,0.6524999737739563,0.675000011920929,0.9987757205963136,0.9858365654945374,0.0317440256476402,1.9542513423616457,0.99806809425354,0.9866358041763306,0.0306340437382459,1.956128157488592,59,0.0274999737739563,-0.004999995231628418,0.5109459757804872,0.4902804493904114,0.0120899900794029,0.6893465334962268,0.19535601139068604,0.18449515104293823,0.015644090250134503,0.211819529787461,2.74999737739563
CSBM-H0.5,GraphSAGE,5,128,3,3,0,0.5,0.4970986545085907,18,0.6624999642372131,0.6674999594688416,0.0325401425361633,0.0335324816405773,0.0375587865710258,0.0710124645865395,0.7408613562583923,0.7361575961112976,0.0149693731218576,1.5680141356277126,27,0.6599999666213989,0.675000011920929,1.0000158548355105,0.998207151889801,0.0212806705385446,1.9888683278840644,0.9981438517570496,0.9970282912254332,0.0302479211241006,1.9687846546844443,9,-0.002499997615814209,0.007500052452087402,0.9674757122993471,0.9646746702492237,-0.0162781160324812,1.9178558632975249,0.2572824954986572,0.26087069511413563,0.015278548002242999,0.40077051905673167,-0.2499997615814209
CSBM-H0.5,GraphSAGE,5,128,4,4,0,0.5,0.4937012493610382,151,0.6499999761581421,0.6825000047683716,0.6612316370010376,0.6724270582199097,0.0163353346288204,1.525677381547945,0.8123711347579956,0.8187137842178345,0.0145546542480587,1.7578685767138522,6,0.6274999976158142,0.6850000023841858,0.9978025555610656,1.0050737857818604,0.5969555974006653,2.024584220270284,0.996159017086029,1.00965416431427,0.0325240828096866,2.0199618039807854,-145,-0.02249997854232788,0.002499997615814209,0.33657091856002797,0.3326467275619507,0.5806202627718449,0.4989068387223392,0.18378788232803345,0.19094038009643555,0.0179694285616279,0.2620932272669332,-2.249997854232788
CSBM-H0.5,GraphSAGE,5,128,5,5,0,0.5,0.5015702247619629,26,0.6674999594688416,0.6850000023841858,0.2779678702354431,0.2781138718128204,0.015159448608756,0.9992238707551936,0.5621328949928284,0.5552531480789185,0.0126436874270439,1.1939692324903095,12,0.6624999642372131,0.6725000143051147,0.982061505317688,0.9588228464126588,0.1015501171350479,1.9298529563669684,0.9952128529548644,0.9911181330680848,0.0294553786516189,1.947958010734246,-14,-0.004999995231628418,-0.012499988079071045,0.7040936350822449,0.6807089745998385,0.0863906685262919,0.9306290856117748,0.433079957962036,0.43586498498916637,0.016811691224575,0.7539887782439365,-0.4999995231628418
CSBM-H0.5,GraphSAGE,6,128,1,1,0,0.5,0.49922752380371094,37,0.637499988079071,0.6699999570846558,0.0038672089576721,0.0035256454721093,0.0137243596836924,0.0084584308069317,0.3514565229415893,0.3557941913604736,0.011652797460556,1.0495262085696655,11,0.6324999928474426,0.6574999690055847,0.8950905799865723,0.8742823004722595,0.1388004422187805,1.8919770531973263,0.9957152009010316,1.00127112865448,0.021455081179738,1.9760677993782612,-26,-0.004999995231628418,-0.012499988079071045,0.8912233710289001,0.8707566550001502,0.1250760825350881,1.8835186223903946,0.6442586779594424,0.6454769372940063,0.009802283719181999,0.9265415908085957,-0.4999995231628418
CSBM-H0.5,GraphSAGE,6,128,2,2,0,0.5,0.5004213452339172,32,0.6850000023841858,0.6624999642372131,0.4978841543197632,0.5059966444969177,0.0151735357940196,1.2261976266351444,0.7767156958580017,0.7746104598045349,0.0138536924496293,1.68110981730853,82,0.6599999666213989,0.6674999594688416,0.9955697655677797,0.9844637513160706,0.0254478175193071,1.990066237204976,0.9945152401924132,0.9826510548591614,0.0226271264255046,1.9684660029179009,50,-0.025000035762786865,0.004999995231628418,0.49768561124801647,0.47846710681915283,0.010274281725287498,0.7638686105698316,0.2177995443344115,0.20804059505462646,0.008773433975875301,0.28735618560937093,-2.5000035762786865
CSBM-H0.5,GraphSAGE,6,128,3,3,0,0.5,0.4970986545085907,1,0.5,0.5,0.0005896091461181,0.0005803753738291,0.4156543314456939,0.001506570833666,1.1920928955078125e-07,4.171113232587231e-09,0.0173680018633604,1.5032683229207884e-10,9,0.6699999570846558,0.6725000143051147,0.9314205050468444,0.9528806805610656,0.0987299904227256,2.1166073218639654,0.9991496205329896,1.0012354850769043,0.0210846755653619,2.0011211685138925,8,0.16999995708465576,0.17250001430511475,0.9308308959007263,0.9523003051872365,-0.3169243410229683,2.1151007510302993,0.9991495013237001,1.001235480905791,0.003716673702001499,2.0011211683635657,16.999995708465576
CSBM-H0.5,GraphSAGE,6,128,4,4,0,0.5,0.4937012493610382,38,0.6524999737739563,0.6899999976158142,0.0012940764427185,0.0011346548562869,0.0134555492550134,0.0025961512738806,0.4815266132354736,0.4911458194255829,0.0104089761152863,1.2249047515719529,62,0.6649999618530273,0.6825000047683716,0.9959825277328492,1.006569743156433,0.0192403011023998,2.0281608003647342,0.9960010647773744,1.0011698007583618,0.0207636449486017,1.9637480372838436,24,0.012499988079071045,-0.007499992847442627,0.9946884512901307,1.0054350883001462,0.005784751847386398,2.0255646490908537,0.5144744515419009,0.5100239813327789,0.010354668833315398,0.7388432857118907,1.2499988079071045
CSBM-H0.5,GraphSAGE,6,128,5,5,0,0.5,0.5015702247619629,23,0.6524999737739563,0.6725000143051147,0.0003697872161865,0.0003299720701761,0.0189322493970394,0.0007914998817126,0.4965094923973083,0.4988793432712555,0.0109940525144338,1.182908033556774,15,0.6850000023841858,0.6549999713897705,0.9921658635139464,0.9713234305381776,0.0282946527004241,1.921079668670722,0.9946028590202332,0.9854610562324524,0.0237034074962139,1.912892475571056,-8,0.03250002861022949,-0.01750004291534424,0.9917960762977599,0.9709934584680014,0.009362403303384701,1.9202881687890094,0.49809336662292486,0.4865817129611969,0.012709354981780099,0.7299844420142818,3.250002861022949
CSBM-H0.5,GraphSAGE,7,128,1,1,0,0.5,0.49922752380371094,1,0.5,0.5,0.0001710057258605,0.0001647243334446,0.3689870238304138,0.000415104256376,1.788139343261719e-07,-1.1840722891065525e-07,0.0134246284142136,2.0042987342672296e-16,6,0.6549999713897705,0.6524999737739563,0.9926464557647704,0.9810804128646852,0.6328861713409424,1.9485790543942263,0.9996158480644226,0.9986872673034668,0.0248665679246187,2.0098156351233536,5,0.1549999713897705,0.1524999737739563,0.9924754500389099,0.9809156885312406,0.26389914751052856,1.9481639501378503,0.9996156692504883,0.9986873857106957,0.0114419395104051,2.0098156351233536,15.49999713897705
CSBM-H0.5,GraphSAGE,7,128,2,2,0,0.5,0.5004213452339172,34,0.5199999809265137,0.5450000166893005,5.4836273193359375e-06,3.869542069878662e-06,0.0117923906072974,1.1024222596764734e-05,0.0,8.178538735137408e-09,0.0124636432155966,5.031598860393095e-10,127,0.6449999809265137,0.6649999618530273,0.9964469075202942,0.9830564856529236,0.02554452419281,1.9594203295917296,0.9976821541786194,0.9711134433746338,0.023596953600645,1.8912326547369749,93,0.125,0.1199999451637268,0.9964414238929749,0.9830526161108537,0.0137521335855126,1.9594093053691328,0.9976821541786194,0.971113435196095,0.0111333103850484,1.891232654233815,12.5
CSBM-H0.5,GraphSAGE,7,128,3,3,0,0.5,0.4970986545085907,1,0.5,0.5,0.0003200769424438,0.0003075290005654,0.4230601489543915,0.0007421996280964,0.0,4.9160604476128356e-09,0.0754041522741317,2.3577437014221212e-14,76,0.6474999785423279,0.6574999690055847,0.9984058737754822,0.9872976541519164,0.0237797293812036,1.9443684382031707,0.9998605251312256,0.99399596452713,0.0219762548804283,1.9837917373432703,75,0.14749997854232788,0.15749996900558472,0.9980857968330383,0.986990125151351,-0.3992804195731879,1.9436262385750744,0.9998605251312256,0.9939959596110696,-0.053427897393703405,1.9837917373432468,14.749997854232788
CSBM-H0.5,GraphSAGE,7,128,4,4,0,0.5,0.4937012493610382,1,0.5,0.5,8.493661880493164e-05,8.382419764529914e-05,0.3442624807357788,0.0002574692044465,1.1920928955078125e-07,1.7460669354818492e-08,0.0232668798416852,1.0633857326450591e-11,15,0.6399999856948853,0.6624999642372131,0.9802234768867492,0.9921382069587708,0.035696867853403,2.0361889438308007,0.9990267157554626,1.0035061836242676,0.0233823433518409,2.0296975916841022,14,0.13999998569488525,0.16249996423721313,0.9801385402679442,0.9920543827611255,-0.30856561288237583,2.0359314746263544,0.9990265965461731,1.0035061661635982,0.00011546351015569861,2.0296975916734685,13.999998569488525
CSBM-H0.5,GraphSAGE,7,128,5,5,0,0.5,0.5015702247619629,1,0.5,0.5,0.0001729130744934,0.0001647534809308,0.3746950924396515,0.0004345431673454,1.1920928955078125e-07,5.933426638904393e-09,0.015547833405435,5.996022794975297e-10,17,0.6599999666213989,0.675000011920929,0.9939951300621032,0.9786134958267212,0.02248190715909,1.944331761373197,0.9992868900299072,0.986983835697174,0.0208916403353214,1.9545595700814145,16,0.15999996662139893,0.17500001192092896,0.9938222169876098,0.9784487423457904,-0.3522131852805615,1.9438972182058516,0.9992867708206177,0.9869838297637473,0.005343806929886398,1.954559569481812,15.999996662139893
CSBM-H0.5,GraphSAGE,8,128,1,1,0,0.5,0.49922752380371094,1,0.5,0.5,3.987550735473633e-05,3.733043195097707e-05,0.3321649134159088,9.299395982785932e-05,0.0,-2.2552626433025583e-08,0.0601830258965492,2.585979667405332e-15,46,0.6324999928474426,0.6449999809265137,0.993194043636322,0.9876587390899658,0.019283790141344,1.9279273082517916,0.9995440244674684,1.0069859027862549,0.0225649457424879,1.984400790313863,45,0.13249999284744263,0.14499998092651367,0.9931541681289673,0.9876214086580148,-0.3128811232745648,1.9278343142919638,0.9995440244674684,1.0069859253388813,-0.0376180801540613,1.9844007903138603,13.249999284744263
