dataset,model,num_layers,hidden_channels,learning_rate,seed,split_idx,best_epoch,best_val_acc,test_acc_at_best_val,train_acc_at_best_val,loss_at_best_val,final_test_acc,final_val_acc,final_loss,maximum_epoch,best_epoch_at_cap,best_epoch_last_10_percent,history_path,summary_path
Amazon-Ratings,GraphSAGE,4,128,0.01,1,7,716,0.4773803691001143,0.4683978441940225,0.6106483749795851,1.0465155839920044,0.453535848440307,0.4445533235342152,1.1791409254074097,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,8,695,0.4791768740813327,0.4739506777723338,0.6124448799608035,1.036562204360962,0.4636616037889923,0.4715008982524906,1.0266577005386353,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,9,642,0.4785235995427078,0.4621917360770864,0.6018291687081496,1.0468287467956543,0.4502694757471827,0.4474930589580271,1.1850017309188845,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,0,332,0.4358974358974359,0.4368773477053732,0.4606402090478523,1.266930341720581,0.4280581414339376,0.4112363220643475,1.297338366508484,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,1,668,0.4538624857096194,0.4385105340519353,0.4795851706679732,1.2656598091125488,0.4393271272252164,0.4497795198432141,1.2427109479904177,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,2,554,0.4378572595133104,0.4383472154172791,0.4531275518536665,1.3049112558364868,0.4311611954924056,0.4257716805487506,1.2958390712738037,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,3,705,0.4447166421688714,0.4437367303609342,0.4759105013882084,1.2684533596038818,0.425281724644782,0.4342642495508738,1.300595998764038,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,4,785,0.4528825739016822,0.445859872611465,0.4838314551690348,1.2671635150909424,0.4275681855299689,0.4435734117262779,1.2812455892562866,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,5,660,0.4520659807284011,0.4414502694757471,0.4841580924383472,1.2458397150039673,0.4278948227992813,0.4194022537971582,1.2983986139297483,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,6,203,0.4509227502858076,0.437530622243998,0.4723174914257717,1.261871337890625,0.403233708966193,0.4056834884860362,1.3462339639663696,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.03,1,7,768,0.4429201371876531,0.4321411073003429,0.4587620447493059,1.2966344356536863,0.4176057488159399,0.416952474277315,1.3276394605636597,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p03/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_summary.json
