dataset,model,depth,graph_seed,init_seed,split_idx,best_epoch,best_val,test_best,data_path
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,11,0,422,0.5714915990829468,0.5396355390548706,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,29,0,2296,0.5979700088500977,0.5707314610481262,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,47,0,1803,0.5785525441169739,0.5630483031272888,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,65,0,1724,0.603706955909729,0.5749883055686951,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,83,0,1609,0.5988526344299316,0.5749363899230957,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,11,0,1284,0.5675198435783386,0.546072781085968,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,29,0,587,0.5503089427947998,0.5322639346122742,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,47,0,1318,0.4589585065841675,0.4403779208660126,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,65,0,520,0.4814651310443878,0.4620775580406189,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,83,0,1754,0.5745807886123657,0.5567149519920349,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,11,0,2041,0.5123565793037415,0.4812334477901459,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,29,0,1341,0.5105913281440735,0.4915641248226166,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,47,0,719,0.5375110507011414,0.5293567776679993,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,65,0,2374,0.5079435110092163,0.48356953263282776,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,83,0,1899,0.48720210790634155,0.47479623556137085,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,11,0,1225,0.8102383017539978,0.7925556898117065,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,29,0,2300,0.8058252334594727,0.7854436039924622,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,47,0,2131,0.8093556761741638,0.7917250394821167,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,65,0,1785,0.813327431678772,0.793022871017456,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,83,0,1179,0.8097969889640808,0.7862222790718079,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,11,0,950,0.814651370048523,0.7968125343322754,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,29,0,705,0.8084731101989746,0.7857550978660583,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,47,0,1162,0.8084731101989746,0.7994081974029541,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,65,0,848,0.8155339956283569,0.793438196182251,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,83,0,2057,0.8106796145439148,0.7995639443397522,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,11,0,2391,0.7846425771713257,0.773088276386261,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,29,0,2137,0.7052074074745178,0.6969838738441467,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,47,0,2325,0.7149161696434021,0.7116233110427856,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,65,0,1779,0.790379524230957,0.7787468433380127,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,83,0,2006,0.7837599515914917,0.766028106212616,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,11,0,2144,0.710944414138794,0.7060686349868774,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,29,0,2019,0.7078552842140198,0.7025385499000549,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,47,0,2320,0.7771403193473816,0.7654051780700684,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,65,0,1823,0.7343336343765259,0.7292218208312988,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,83,0,2068,0.7157987952232361,0.7008253931999207,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,11,0,2087,0.9858782291412354,0.9809998273849487,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,29,0,847,0.9849956035614014,0.9816228151321411,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,47,0,1542,0.9832303524017334,0.9782484769821167,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,65,0,757,0.9858782291412354,0.9781965613365173,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,83,0,2244,0.9854369163513184,0.9839069843292236,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,11,0,1362,0.9889673590660095,0.9850490689277649,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,29,0,1302,0.9876434206962585,0.9843222498893738,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,47,0,2143,0.9898499846458435,0.9834397435188293,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,65,0,1146,0.9894086718559265,0.9852567315101624,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,83,0,1895,0.9902912974357605,0.9820899963378906,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,11,0,2219,0.9911738634109497,0.9845818281173706,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,29,0,1621,0.9907325506210327,0.985204815864563,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,47,0,2253,0.9911738634109497,0.9853085875511169,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,65,0,2075,0.9920564889907837,0.9872294068336487,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,83,0,1920,0.9889673590660095,0.9856200814247131,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,11,0,2250,0.9907325506210327,0.9849452376365662,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,29,0,2054,0.9867607951164246,0.9811036586761475,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,47,0,2353,0.9898499846458435,0.9854124188423157,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,65,0,2129,0.9885260462760925,0.9812074899673462,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,83,0,1915,0.9916151762008667,0.9844779968261719,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed4.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,7,5,11,0,1291,0.8539553284645081,0.8335819244384766,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,7,5,29,0,1454,0.8590263724327087,0.8422340154647827,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,7,5,47,0,1989,0.8559837341308594,0.8409809470176697,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,7,5,65,0,1893,0.8488843441009521,0.8396682143211365,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,7,5,83,0,1669,0.8575050234794617,0.8402649164199829,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,8,5,11,0,984,0.8539553284645081,0.8389521837234497,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,8,5,29,0,1952,0.8544624447822571,0.842353343963623,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,8,5,47,0,454,0.8539553284645081,0.834178626537323,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,8,5,65,0,943,0.8559837341308594,0.8364460468292236,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGEPairNorm,8,5,83,0,690,0.8554766774177551,0.8419356346130371,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,7,5,11,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,7,5,29,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,7,5,47,0,2234,0.8463488817214966,0.8260635733604431,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,7,5,65,0,2295,0.8159229159355164,0.7969449162483215,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,7,5,83,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,8,5,11,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,8,5,29,0,2,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,8,5,47,0,2,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,8,5,65,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.1-LOW,GraphSAGE,8,5,83,0,2,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h01_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,11,0,1078,0.7854969501495361,0.7766572833061218,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,29,0,1911,0.7875253558158875,0.7822065353393555,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,47,0,942,0.7865111231803894,0.7897248864173889,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,65,0,1463,0.7844827175140381,0.7774926424026489,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,83,0,1553,0.7875253558158875,0.7880541682243347,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,11,0,2160,0.7915821075439453,0.783638596534729,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,29,0,1717,0.7854969501495361,0.7798197865486145,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,47,0,1778,0.7854969501495361,0.7811325192451477,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,65,0,2032,0.7885395288467407,0.7833999395370483,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,83,0,1530,0.790567934513092,0.7855480313301086,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,7,5,11,0,289,0.7505070567131042,0.7495673894882202,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,7,5,29,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,7,5,47,0,3,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,7,5,65,0,1149,0.7789046764373779,0.7715854048728943,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,7,5,83,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,8,5,11,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,8,5,29,0,2,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,8,5,47,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,8,5,65,0,1,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.5-LOW,GraphSAGE,8,5,83,0,2,0.3995943069458008,0.39936748147010803,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h05_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,11,0,13,0.8823529481887817,0.8844202756881714,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,29,0,13,0.8869168162345886,0.8943850994110107,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,47,0,12,0.8874239325523376,0.8902082443237305,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,65,0,13,0.883367121219635,0.8853153586387634,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,83,0,393,0.8848884105682373,0.8807804584503174,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,11,0,541,0.8864096999168396,0.878154993057251,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,29,0,247,0.882860004901886,0.8773196339607239,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,47,0,9,0.8864096999168396,0.8857926726341248,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,65,0,12,0.8874239325523376,0.890387237071991,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,83,0,560,0.882860004901886,0.8752908706665039,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,7,5,11,0,58,0.8843812942504883,0.8850169777870178,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,7,5,29,0,244,0.8884381055831909,0.8866877555847168,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,7,5,47,0,52,0.882860004901886,0.8832865953445435,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,7,5,65,0,676,0.8803245425224304,0.8743958473205566,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,7,5,83,0,785,0.882860004901886,0.8782743215560913,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,8,5,11,0,119,0.8803245425224304,0.8823915123939514,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,8,5,29,0,61,0.8843812942504883,0.8813771605491638,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,8,5,47,0,68,0.8859026432037354,0.8834059238433838,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,8,5,65,0,100,0.882860004901886,0.8823915123939514,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-PubMed-H0.9-LOW,GraphSAGE,8,5,83,0,62,0.883874237537384,0.8860910534858704,realworld_data/homophily_controlled/pubmed/lowlabel/pubmed_h09_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,11,0,2089,0.5697264075279236,0.5476301908493042,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,29,0,2166,0.5887025594711304,0.5713024735450745,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,47,0,862,0.5847308039665222,0.5572859644889832,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,65,0,2323,0.5887025594711304,0.5635155439376831,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,83,0,2284,0.5750220417976379,0.5559362769126892,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,11,0,1742,0.5692850947380066,0.545397937297821,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,29,0,2304,0.5661959648132324,0.546072781085968,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,47,0,2350,0.5785525441169739,0.5442039370536804,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,65,0,2268,0.5714915990829468,0.5432694554328918,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,83,0,2335,0.5763459801673889,0.5540673732757568,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,11,0,564,0.5639894008636475,0.5392721891403198,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,29,0,2090,0.5383936762809753,0.5200124382972717,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,47,0,2242,0.5794351100921631,0.564605712890625,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,65,0,1426,0.5481023788452148,0.542750358581543,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,83,0,2388,0.48543688654899597,0.4833618700504303,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,11,0,1232,0.5494263172149658,0.5418159365653992,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,29,0,1377,0.5573698282241821,0.5529772043228149,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,47,0,2358,0.4845542907714844,0.48709961771965027,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,65,0,2125,0.5481023788452148,0.5334579348564148,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,83,0,2094,0.603265643119812,0.5808544754981995,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,11,0,1135,0.792144775390625,0.7889217734336853,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,29,0,799,0.790379524230957,0.778071939945221,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,47,0,2028,0.7947925925254822,0.7862741947174072,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,65,0,1842,0.792586088180542,0.7893889546394348,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,83,0,656,0.789055585861206,0.7822769284248352,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,11,0,1795,0.792586088180542,0.7870009541511536,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,29,0,1101,0.7974404096603394,0.7917769551277161,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
