dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file
Roman-empire,GraphSAGE,1,4,4,128,10,3,convs.2,2048,0,0,,,,,,,0.2961052060127258,0.4140203297138214,57.39857864379883,1.3733736777118088,128,6.513758659362793,0.0508887395262718,5.101262092590332,0.2001846879720688,0.5794029287954223,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6802502870559692,0.8231679797172546,268.4198608398437,2.094602118611172,128,7.938070774078369,0.0620161779224872,9.646683692932127,0.8399861454963684,0.2113801484192504,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,50,3,convs.2,2048,0,0,,,,,,,0.7701704502105713,0.8112487196922302,285.3513488769531,1.853250529219528,128,10.559926986694336,0.0824994295835495,11.271471977233888,0.9971139430999756,0.1393195477173893,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,100,3,convs.2,2048,0,0,,,,,,,0.8354780077934265,0.8649173378944397,265.8466186523437,1.804438025911788,128,11.70993709564209,0.0914838835597038,11.243437767028809,0.9891190528869628,0.178377328200521,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8076390027999878,0.8272111415863037,196.39456176757807,1.694079408906987,128,11.539319038391112,0.0901509299874305,9.885491371154783,0.7509938478469849,0.2911783508388629,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,400,3,convs.2,2048,0,0,,,,,,,0.7568427920341492,0.7741734981536865,136.59042358398438,1.5668528235624009,128,10.792448043823242,0.084316000342369,8.385038375854492,0.5375657677650452,0.3264895582348364,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7229429483413696,0.7289401292800903,127.95125579833984,1.4977643597886623,128,10.26483154296875,0.0801939964294433,8.155340194702148,0.5101109743118286,0.3233893960309123,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,800,3,convs.2,2048,0,0,,,,,,,0.7102739810943604,0.7203261256217957,129.85574340820312,1.483030124752457,128,9.508150100708008,0.0742824226617813,8.232110023498535,0.5169729590415955,0.3463207607927469,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0239285230636596,0.0172242820262908,0.0727582648396492,0.0454311941796555,128,63.32430267333984,0.4947211146354675,1.2522591352462769,0.0005738959880545,0.2716261288657662,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,10,3,convs.2,2048,0,0,,,,,,,0.3068919777870178,0.4273481667041778,56.86310577392578,1.4065037267391944,128,6.600529193878174,0.0515666343271732,5.010847568511963,0.1961663961410522,0.6094073472699253,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6945104598999023,0.8281464576721191,266.1195373535156,2.1021834832771256,128,7.994787216186523,0.0624592751264572,9.615815162658691,0.8394244909286499,0.2461535186909984,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,50,3,convs.2,2048,0,0,,,,,,,0.8044816851615906,0.8393566608428955,313.0682373046875,1.903365774067179,128,10.278501510620115,0.0803007930517196,11.565488815307615,1.0905330181121826,0.160636436896103,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,100,3,convs.2,2048,0,0,,,,,,,0.848473072052002,0.8933911919593811,328.5821838378906,1.867251810458779,128,11.11315631866455,0.0868215337395668,12.135892868041992,1.185405731201172,0.156072093335673,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8168402910232544,0.8603345155715942,218.2568817138672,1.767766405947064,128,11.320198059082031,0.0884390473365783,10.092738151550291,0.8039512038230896,0.3775769292819443,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,400,3,convs.2,2048,0,0,,,,,,,0.7590790390968323,0.7969416975975037,144.10528564453125,1.6165516712520478,128,10.747889518737791,0.083967886865139,8.425631523132324,0.5473372936248779,0.3755311277241985,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7193880081176758,0.7530372142791748,136.49642944335938,1.5435528877847855,128,10.21496868133545,0.0798044428229332,8.241873741149902,0.5223286151885986,0.351626922475725,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,5,4,128,800,3,convs.2,2048,0,0,,,,,,,0.6937838792800903,0.718529462814331,134.89410400390625,1.4856952328422537,128,9.455215454101562,0.0738688707351684,8.224634170532227,0.5271583795547485,0.399778440353872,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0233219265937805,0.0168544519692659,0.0692994520068168,0.04411845146667,128,64.01263427734375,0.500098705291748,1.2409286499023438,0.0005409856094047,0.2724441296467451,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,10,3,convs.2,2048,0,0,,,,,,,0.2933526039123535,0.4102661311626434,56.81594467163086,1.3563905486621248,128,6.5397772789001465,0.0510920099914073,5.115103244781494,0.1991609632968902,0.5692969377550907,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
